206	9	84.85508	-55.52437
206	1	68.29099	-38.48514
207	9	84.81842	-55.47844
207	0	52.26525	-41.01857
207	1	68.26156	-38.44323
208	0	52.26533	-41.01871
208	1	68.23235	-38.40081
208	9	84.78145	-55.4324
209	1	68.20334	-38.35787
209	9	84.74407	-55.38624
209	0	52.26535	-41.01877
210	0	52.2655	-41.019
210	1	68.17454	-38.31445
210	9	84.70605	-55.33967
211	9	84.6675	-55.2928
211	0	52.2656	-41.01915
211	1	68.14593	-38.27055
212	0	52.26565	-41.01926
212	1	68.11752	-38.22619
212	9	84.62848	-55.24567
213	0	52.26565	-41.01931
213	9	84.58885	-55.19811
213	1	68.0893	-38.18138
214	9	84.54839	-55.14999
214	0	52.26563	-41.01929
214	1	68.06127	-38.13615
215	1	68.03342	-38.09051
215	0	52.26557	-41.01923
215	9	84.50703	-55.10119
216	1	68.00576	-38.04447
216	9	84.46455	-55.05159
216	0	52.26549	-41.0191
217	0	52.26537	-41.01892
217	9	84.42093	-55.00102
217	1	67.97827	-37.99807
218	0	52.26523	-41.01867
218	1	67.95097	-37.95131
218	9	84.37635	-54.9499
219	9	84.33111	-54.89852
219	0	52.26501	-41.0183
219	1	67.92384	-37.90423
220	0	52.26471	-41.01781
220	1	67.89688	-37.85683
220	9	84.28543	-54.84713
221	0	52.26451	-41.01747
221	1	67.8701	-37.80914
221	9	84.23952	-54.79591
222	0	52.26441	-41.01728
222	9	84.19356	-54.74493
222	1	67.8435	-37.76118
223	1	67.81706	-37.71298
223	9	84.14768	-54.69431
223	0	52.26439	-41.01723
224	0	52.26447	-41.01733
224	9	84.10191	-54.64404
224	1	67.7908	-37.66454
225	9	84.05615	-54.59388
225	0	52.26465	-41.01757
225	1	67.76471	-37.61591
226	9	84.0104	-54.54381
226	0	52.26492	-41.01796
226	1	67.73879	-37.56708
227	9	83.96458	-54.49358
227	1	67.71305	-37.51809
227	0	52.26515	-41.01828
228	1	67.68748	-37.46896
228	0	52.26536	-41.01852
228	9	83.91857	-54.44306
229	1	67.66209	-37.41971
229	0	52.26549	-41.01864
229	9	83.87227	-54.39211
230	1	67.63688	-37.37036
230	0	52.26556	-41.01866
230	9	83.82556	-54.3406
231	0	52.26559	-41.01862
231	9	83.7783	-54.28845
231	1	67.61186	-37.32092
232	1	67.58702	-37.27143
232	9	83.73067	-54.2359
232	0	52.26576	-41.01877
233	9	83.68312	-54.1834
233	1	67.56237	-37.22189
233	0	52.26606	-41.01913
234	9	83.63579	-54.13112
234	1	67.5378	-37.17234
234	0	52.26634	-41.01944
235	1	67.51318	-37.12265
235	9	83.58879	-54.07917
235	0	52.2666	-41.01971
236	1	67.48856	-37.07276
236	0	52.26676	-41.01985
236	9	83.54237	-54.02731
237	9	83.49625	-53.97587
237	1	67.46381	-37.02274
237	0	52.26685	-41.0199
238	1	67.43928	-36.97277
238	9	83.45035	-53.92478
238	0	52.2669	-41.01989
239	9	83.40457	-53.87396
239	0	52.26692	-41.01982
239	1	67.41519	-36.92299
240	9	83.3588	-53.82327
240	1	67.39176	-36.87363
240	0	52.26692	-41.01971
241	0	52.2669	-41.01955
241	1	67.36899	-36.82472
241	9	83.31288	-53.77257
242	0	52.26683	-41.01936
242	1	67.34683	-36.77618
242	9	83.2667	-53.72172
243	1	67.3252	-36.72794
243	9	83.22005	-53.67064
243	0	52.2667	-41.01914
244	0	52.26673	-41.01917
244	1	67.30403	-36.67993
244	9	83.17286	-53.61924
245	0	52.2667	-41.01917
245	1	67.28319	-36.63195
245	9	83.12532	-53.56774
246	1	67.26256	-36.58385
246	0	52.26661	-41.01914
246	9	83.0778	-53.51653
247	1	67.24216	-36.53548
247	9	83.03042	-53.46576
247	0	52.26644	-41.01909
248	1	67.22149	-36.48701
248	9	82.98324	-53.41546
248	0	52.2664	-41.01928
249	1	67.20072	-36.43837
249	0	52.26628	-41.01947
249	9	82.93639	-53.36568
250	9	82.88985	-53.31636
250	1	67.18011	-36.38984
250	0	52.26628	-41.01993
251	1	67.15971	-36.34159
251	9	82.8436	-53.26748
251	0	52.26617	-41.02039
252	0	52.26587	-41.02082
252	1	67.13966	-36.29377
252	9	82.79757	-53.21881
253	9	82.75162	-53.17019
253	1	67.12003	-36.24632
253	0	52.26547	-41.02127
254	0	52.26493	-41.02176
254	9	82.70567	-53.12139
254	1	67.10076	-36.19925
255	9	82.65952	-53.07232
255	1	67.08174	-36.15244
255	0	52.26425	-41.02232
256	1	67.06303	-36.10579
256	0	52.26338	-41.02295
256	9	82.61307	-53.0227
257	1	67.04452	-36.05928
257	0	52.26286	-41.02318
257	9	82.56622	-52.97231
258	0	52.26269	-41.023
258	9	82.51897	-52.92124
258	1	67.02616	-36.01281
259	0	52.26286	-41.02241
259	1	67.00789	-35.96618
259	9	82.4715	-52.8697
260	9	82.42402	-52.8179
260	1	66.98963	-35.91925
260	0	52.26299	-41.02222
261	9	82.37669	-52.766
261	0	52.26286	-41.02212
261	1	66.97133	-35.87193
262	9	82.32963	-52.71415
262	0	52.26267	-41.02241
262	1	66.95283	-35.82424
263	0	52.26216	-41.02274
263	9	82.28281	-52.66217
263	1	66.93438	-35.7763
264	1	66.91627	-35.72826
264	9	82.23652	-52.61051
264	0	52.26129	-41.0231
265	1	66.89862	-35.68033
265	9	82.19062	-52.55902
265	0	52.26004	-41.02352
266	1	66.88134	-35.63251
266	0	52.25863	-41.02438
266	9	82.14501	-52.50758
267	9	82.09954	-52.45604
267	0	52.25677	-41.02534
267	1	66.86446	-35.58476
268	9	82.05403	-52.40433
268	0	52.25498	-41.0259
268	1	66.84803	-35.53672
269	0	52.25408	-41.0259
269	9	82.00836	-52.35229
269	1	66.83175	-35.48852
270	1	66.81578	-35.44
270	9	81.96234	-52.29987
270	0	52.25404	-41.02535
271	0	52.25429	-41.02474
271	9	81.91607	-52.24715
271	1	66.80009	-35.39121
272	1	66.78476	-35.34218
272	0	52.25485	-41.02404
272	9	81.86989	-52.19444
273	9	81.82396	-52.14188
273	1	66.76974	-35.29287
273	0	52.25518	-41.02374
274	1	66.75473	-35.24344
274	0	52.25591	-41.02329
274	9	81.77847	-52.0897
275	9	81.73341	-52.03788
275	1	66.73975	-35.19387
275	0	52.25709	-41.02263
276	1	66.725	-35.14433
276	9	81.68886	-51.98653
276	0	52.25822	-41.02225
277	9	81.64479	-51.93562
277	1	66.71066	-35.09511
277	0	52.25938	-41.0221
278	9	81.60085	-51.88478
278	0	52.26013	-41.02155
278	1	66.69681	-35.04626
279	1	66.68347	-34.99787
279	9	81.55686	-51.83381
279	0	52.26111	-41.0211
280	0	52.2624	-41.02069
280	9	81.51252	-51.7825
280	1	66.67062	-34.94977
281	0	52.26414	-41.02024
281	9	81.468	-51.73096
281	1	66.65842	-34.90155
282	0	52.2665	-41.01964
282	1	66.64681	-34.85318
282	9	81.42313	-51.679
283	9	81.37794	-51.62677
283	0	52.26964	-41.0188
283	1	66.63552	-34.80491
284	0	52.27327	-41.01699
284	9	81.33266	-51.57457
284	1	66.62446	-34.75671
285	0	52.27764	-41.01405
285	1	66.61352	-34.70845
285	9	81.28756	-51.52257
286	9	81.2427	-51.47099
286	0	52.28299	-41.01086
286	1	66.60248	-34.66009
287	1	66.59132	-34.61156
287	9	81.19822	-51.42
287	0	52.28912	-41.00661
288	9	81.1541	-51.36958
288	0	52.29582	-41.00152
288	1	66.58003	-34.56283
289	0	52.30352	-40.99526
289	1	66.56854	-34.51378
289	9	81.11029	-51.31972
290	1	66.55718	-34.46475
290	0	52.31269	-40.98744
290	9	81.0666	-51.27033
291	1	66.54601	-34.41589
291	0	52.32268	-40.97864
291	9	81.02289	-51.22128
292	9	80.97906	-51.17247
292	1	66.53495	-34.36707
292	0	52.33461	-40.96895
293	1	66.52388	-34.31822
293	9	80.93496	-51.12377
293	0	52.34803	-40.95774
294	9	80.89033	-51.07512
294	1	66.51266	-34.26925
294	0	52.36307	-40.94491
295	0	52.37938	-40.93081
295	9	80.8451	-51.02645
295	1	66.50127	-34.22017
296	9	80.79916	-50.97778
296	0	52.39783	-40.91466
296	1	66.4897	-34.171
297	1	66.47782	-34.12163
297	0	52.41822	-40.89666
297	9	80.75257	-50.92892
298	0	52.44042	-40.87691
298	1	66.46549	-34.07212
298	9	80.70572	-50.88043
299	0	52.46441	-40.85543
299	1	66.45267	-34.02251
299	9	80.6586	-50.83215
300	9	80.61127	-50.78402
300	1	66.43927	-33.97281
300	0	52.49023	-40.83216
301	0	52.51743	-40.80748
301	9	80.56397	-50.73629
301	1	66.42537	-33.9233
302	0	52.54623	-40.78115
302	9	80.5167	-50.68882
302	1	66.41127	-33.87427
303	1	66.39712	-33.82583
303	0	52.57692	-40.75286
303	9	80.46934	-50.64146
304	9	80.42157	-50.59383
304	0	52.60928	-40.72271
304	1	66.38289	-33.77793
305	9	80.37327	-50.54578
305	1	66.36863	-33.73055
305	0	52.64321	-40.69073
306	0	52.67924	-40.65631
306	1	66.35425	-33.68355
306	9	80.32461	-50.49735
307	1	66.33981	-33.63691
307	0	52.71798	-40.61983
307	9	80.27575	-50.44868
308	1	66.32526	-33.59056
308	0	52.75848	-40.58094
308	9	80.22659	-50.39965
309	1	66.31048	-33.54439
309	9	80.1774	-50.35052
309	0	52.80064	-40.53996
310	1	66.2954	-33.49816
310	0	52.8448	-40.49637
310	9	80.12819	-50.30118
311	0	52.89136	-40.4495
311	1	66.27994	-33.45183
311	9	80.07939	-50.25196
312	9	80.03112	-50.20296
312	0	52.93982	-40.40079
312	1	66.26409	-33.40531
313	9	79.98364	-50.15378
313	0	52.99086	-40.34943
313	1	66.24786	-33.35871
314	0	53.04353	-40.29593
314	1	66.23143	-33.312
314	9	79.93698	-50.10461
315	9	79.89113	-50.05518
315	1	66.21503	-33.26539
315	0	53.09808	-40.2397
316	1	66.19881	-33.21889
316	0	53.15445	-40.18068
316	9	79.84598	-50.00561
317	9	79.80116	-49.95619
317	1	66.18271	-33.17246
317	0	53.21302	-40.11901
318	0	53.27373	-40.05423
318	1	66.16684	-33.12585
318	9	79.75662	-49.9067
319	1	66.15101	-33.079
319	9	79.71205	-49.85716
319	0	53.33627	-39.98638
320	1	66.13522	-33.0319
320	9	79.66742	-49.80745
320	0	53.40107	-39.91492
321	9	79.62252	-49.75749
321	1	66.1195	-32.98461
321	0	53.4686	-39.83941
322	9	79.57716	-49.70712
322	0	53.53799	-39.76052
322	1	66.10379	-32.93719
323	0	53.60978	-39.67813
323	1	66.08791	-32.88955
323	9	79.53127	-49.65626
324	9	79.48508	-49.60522
324	0	53.68366	-39.59202
324	1	66.07184	-32.84175
325	9	79.43905	-49.55452
325	1	66.05554	-32.79385
325	0	53.75919	-39.50197
326	1	66.03898	-32.7458
326	0	53.83598	-39.40792
326	9	79.39327	-49.50427
327	1	66.02241	-32.69797
327	0	53.91493	-39.30957
327	9	79.34789	-49.45454
328	1	66.0059	-32.65051
328	0	53.99524	-39.2072
328	9	79.30287	-49.40533
329	9	79.25815	-49.35655
329	0	54.07691	-39.10074
329	1	65.9896	-32.60346
330	1	65.97343	-32.55682
330	9	79.2136	-49.30808
330	0	54.16031	-38.98984
331	9	79.16912	-49.25983
331	1	65.95741	-32.51046
331	0	54.24546	-38.87496
332	1	65.94147	-32.46424
332	0	54.3319	-38.75589
332	9	79.12459	-49.21157
333	9	79.07988	-49.16314
333	0	54.41903	-38.63256
333	1	65.92563	-32.4183
334	0	54.50543	-38.50466
334	1	65.90987	-32.3726
334	9	79.0348	-49.11436
335	1	65.89412	-32.327
335	9	78.98934	-49.06522
335	0	54.59225	-38.37239
336	9	78.94331	-49.01553
336	0	54.67961	-38.23647
336	1	65.8783	-32.28139
337	1	65.86244	-32.23576
337	9	78.89703	-48.96565
337	0	54.76707	-38.09674
338	9	78.8508	-48.91591
338	0	54.85441	-37.95359
338	1	65.84651	-32.19019
339	1	65.83057	-32.14467
339	9	78.80493	-48.86657
339	0	54.94116	-37.80649
340	0	55.02781	-37.65605
340	1	65.81484	-32.09932
340	9	78.75948	-48.81768
341	0	55.11458	-37.50166
341	9	78.7144	-48.76924
341	1	65.7995	-32.05428
342	9	78.6697	-48.72124
342	0	55.20134	-37.34322
342	1	65.78449	-32.0096
343	9	78.62523	-48.67355
343	0	55.28798	-37.18097
343	1	65.76993	-31.96502
344	1	65.75571	-31.92043
344	9	78.58092	-48.6261
344	0	55.37413	-37.01472
345	0	55.46016	-36.84439
345	9	78.53662	-48.57877
345	1	65.74172	-31.87583
346	9	78.49215	-48.53148
346	1	65.72794	-31.83127
346	0	55.54584	-36.67048
347	0	55.63079	-36.49276
347	1	65.71439	-31.78689
347	9	78.44735	-48.48411
348	0	55.71549	-36.30959
348	9	78.40201	-48.4364
348	1	65.7011	-31.74258
349	0	55.79896	-36.12306
349	1	65.68775	-31.69841
349	9	78.35614	-48.38842
350	1	65.67439	-31.65438
350	0	55.88207	-35.93244
350	9	78.30989	-48.34034
351	1	65.66092	-31.61052
351	9	78.2635	-48.29246
351	0	55.96498	-35.73771
352	1	65.64753	-31.56712
352	9	78.21723	-48.24507
352	0	56.04801	-35.53904
353	1	65.63442	-31.52427
353	0	56.13109	-35.33685
353	9	78.17116	-48.19816
354	9	78.12533	-48.1517
354	1	65.62155	-31.48203
354	0	56.2142	-35.13113
355	1	65.60903	-31.44035
355	0	56.2972	-34.92216
355	9	78.07978	-48.10571
356	1	65.59673	-31.39906
356	9	78.03442	-48.06015
356	0	56.38034	-34.71004
357	9	77.98918	-48.01481
357	0	56.46225	-34.49373
357	1	65.58466	-31.35811
358	0	56.5438	-34.27357
358	9	77.94385	-47.96963
358	1	65.57281	-31.31748
359	9	77.89824	-47.92441
359	0	56.62433	-34.04925
359	1	65.56109	-31.27705
360	0	56.70567	-33.8219
360	1	65.54949	-31.23676
360	9	77.85228	-47.87897
361	1	65.53791	-31.19647
361	9	77.80587	-47.83324
361	0	56.7903	-33.59258
362	0	56.87827	-33.36138
362	9	77.75895	-47.78704
362	1	65.52632	-31.15621
363	1	65.5147	-31.11583
363	0	56.96888	-33.12849
363	9	77.71128	-47.74027
364	0	57.06221	-32.89327
364	9	77.66327	-47.69326
364	1	65.50297	-31.0753
365	9	77.61517	-47.64634
365	0	57.15819	-32.65588
365	1	65.49114	-31.03461
366	1	65.47947	-30.99378
366	0	57.25701	-32.41608
366	9	77.56723	-47.59979
367	1	65.46802	-30.95297
367	0	57.35933	-32.17475
367	9	77.51949	-47.55358
368	9	77.47204	-47.50782
368	0	57.46398	-31.93133
368	1	65.45677	-30.91203
369	1	65.44558	-30.87087
369	0	57.56956	-31.68561
369	9	77.4248	-47.46257
370	0	57.67689	-31.43803
370	1	65.43433	-30.8294
370	9	77.37769	-47.41766
371	1	65.42301	-30.78765
371	0	57.78636	-31.18907
371	9	77.33063	-47.37301
372	9	77.28349	-47.32851
372	0	57.89801	-30.93899
372	1	65.41167	-30.74564
373	1	65.40025	-30.7034
373	0	58.01186	-30.68703
373	9	77.23602	-47.2839
374	9	77.18815	-47.23912
374	1	65.38865	-30.66088
374	0	58.12849	-30.43429
375	9	77.13974	-47.19403
375	1	65.37665	-30.61799
375	0	58.24656	-30.18019
376	9	77.09074	-47.14857
376	1	65.36414	-30.57473
376	0	58.36656	-29.92591
377	1	65.35108	-30.53115
377	9	77.04123	-47.10274
377	0	58.48994	-29.67173
378	1	65.33757	-30.48745
378	9	76.99175	-47.05701
378	0	58.61579	-29.41752
379	0	58.74285	-29.16304
379	1	65.32354	-30.4434
379	9	76.9425	-47.0115
